lev_timestamp,site_no,station_nm,y,x,name,agency_cd,site_tp_cd,lev_va,sl_lev_va,sl_datum_cd,lev_status_cd,lev_agency_cd,lev_dt_acy_cd,lev_acy_cd,lev_src_cd,lev_meth_cd,lev_age_cd,timestamp_quarter,baseline_value,relative_to_baseline,ObjectId
11/25/08,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,262.15,null,null,1,USGS,m,2,S,V,A,4,263.085,Less,417
11/19/09,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,262.46,null,null,1,USGS,m,2,S,V,A,4,262.99571428571426,Less,420
11/22/10,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,262.78,null,null,1,USGS,m,2,S,T,A,4,262.96875,Less,423
1/6/12,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,263.1,null,null,1,USDA,m,1,A,T,A,4,262.78000000000003,Greater,426
12/10/13,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,262.68,null,null,1,USDA,m,1,A,T,A,4,262.63,Greater,429
12/15/14,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,262.33,null,null,1,USDA,m,1,A,T,A,4,262.5833333333333,Less,433
1/4/16,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,262.19,null,null,1,USDA,m,1,A,T,A,4,262.59,Less,436
10/17/16,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,262.59,null,null,1,USDA,m,1,A,T,A,4,262.59,Greater,439
1/18/17,3.12357E+14,D-23-22 29DBD1 [3-CAN S],31.3986111,-110.1293889,3-CAN S,USGS,GW,74.9,null,null,1,USDA,m,1,A,T,A,1,null,null,445
4/3/17,3.12357E+14,D-23-22 29DBD1 [3-CAN S],31.3986111,-110.1293889,3-CAN S,USGS,GW,75.07,null,null,1,USDA,m,1,A,T,A,1,null,null,448
1/16/18,3.12357E+14,D-23-22 29DBD1 [3-CAN S],31.3986111,-110.1293889,3-CAN S,USGS,GW,75.49,null,null,1,USDA,m,1,A,T,A,1,null,null,451
4/11/18,3.12357E+14,D-23-22 29DBD1 [3-CAN S],31.3986111,-110.1293889,3-CAN S,USGS,GW,75.65,null,null,1,USDA,m,1,A,T,A,1,75.2775,Greater,454
1/30/19,3.12357E+14,D-23-22 29DBD1 [3-CAN S],31.3986111,-110.1293889,3-CAN S,USGS,GW,75.53,null,null,1,USDA,m,1,A,T,A,1,75.328,Greater,457
2/6/19,3.12357E+14,D-23-22 29DBD1 [3-CAN S],31.3986111,-110.1293889,3-CAN S,USGS,GW,75.48,null,null,1,USGS,m,2,S,V,A,1,75.35333333333334,Greater,460
3/28/19,3.12357E+14,D-23-22 29DBD1 [3-CAN S],31.3986111,-110.1293889,3-CAN S,USGS,GW,75.58,null,null,1,USDA,m,1,A,T,A,1,75.38571428571429,Greater,463
4/7/20,3.12357E+14,D-23-22 29DBD1 [3-CAN S],31.3986111,-110.1293889,3-CAN S,USGS,GW,75.81,null,null,1,USGS,m,2,S,V,A,1,75.43875,Greater,466
2/9/21,3.12357E+14,D-23-22 29DBD1 [3-CAN S],31.3986111,-110.1293889,3-CAN S,USGS,GW,76.11,null,null,1,USGS,m,2,S,V,A,1,75.51333333333334,Greater,469
4/6/21,3.12357E+14,D-23-22 29DBD1 [3-CAN S],31.3986111,-110.1293889,3-CAN S,USGS,GW,76.84,null,null,1,USGS,m,2,S,V,A,1,75.646,Greater,472
2/1/22,3.12357E+14,D-23-22 29DBD1 [3-CAN S],31.3986111,-110.1293889,3-CAN S,USGS,GW,76.26,null,null,1,USGS,m,2,S,V,A,1,75.70181818181818,Greater,475
4/4/22,3.12357E+14,D-23-22 29DBD1 [3-CAN S],31.3986111,-110.1293889,3-CAN S,USGS,GW,75.96,null,null,1,USGS,m,2,S,V,A,1,75.72333333333334,Greater,478
2/14/24,3.12357E+14,D-23-22 29DBD1 [3-CAN S],31.3986111,-110.1293889,3-CAN S,USGS,GW,76.28,null,null,1,USGS,m,2,S,V,P,1,75.83833333333334,Greater,481
4/20/16,3.12357E+14,D-23-22 29DBD1 [3-CAN S],31.3986111,-110.1293889,3-CAN S,USGS,GW,74.56,null,null,1,USGS,m,2,S,S,A,2,null,null,484
4/25/17,3.12357E+14,D-23-22 29DBD1 [3-CAN S],31.3986111,-110.1293889,3-CAN S,USGS,GW,75.15,null,null,1,USGS,m,2,S,V,A,2,null,null,487
6/28/17,3.12357E+14,D-23-22 29DBD1 [3-CAN S],31.3986111,-110.1293889,3-CAN S,USGS,GW,76.44,null,null,1,USGS,m,2,S,V,A,2,null,null,490
7/14/17,3.12357E+14,D-23-22 29DBD1 [3-CAN S],31.3986111,-110.1293889,3-CAN S,USGS,GW,76.17,null,null,1,USDA,m,1,A,T,A,2,75.58,Greater,493
4/17/18,3.12357E+14,D-23-22 29DBD1 [3-CAN S],31.3986111,-110.1293889,3-CAN S,USGS,GW,75.77,null,null,1,USGS,m,2,S,V,A,2,75.61800000000001,Greater,496
6/21/18,3.12357E+14,D-23-22 29DBD1 [3-CAN S],31.3986111,-110.1293889,3-CAN S,USGS,GW,76.4,null,null,1,USGS,m,2,S,V,A,2,75.74833333333333,Greater,499
5/4/07,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,262.44,null,null,1,USGS,m,2,S,V,A,2,262.8355555555556,Less,503
5/30/08,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,262.36,null,null,1,USGS,m,2,S,V,A,2,262.85375,Less,506
6/10/09,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,262.03,null,null,1,USGS,m,2,S,V,A,2,262.9071428571429,Less,509
5/13/10,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,262.54,null,null,1,USGS,m,2,S,T,A,2,262.88,Less,512
6/28/11,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,262.93,null,null,1,USDA,m,1,A,T,A,2,262.68,Greater,515
6/19/12,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,263.36,null,null,1,USDA,m,1,A,T,A,2,262.77714285714285,Greater,518
6/6/13,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,263.23,null,null,1,USDA,m,1,A,T,A,2,262.83375,Greater,521
6/3/14,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,262.58,null,null,1,USDA,m,1,A,T,A,2,262.71857142857147,Less,524
6/30/15,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,262.18,null,null,1,USDA,m,1,A,T,A,2,262.6928571428571,Less,527
6/29/16,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,262.38,null,null,1,USDA,m,1,A,T,A,2,262.74285714285713,Less,530
7/14/17,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,263.12,null,null,1,USDA,m,1,A,T,A,2,262.8257142857143,Greater,533
7/12/18,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,263.64,null,null,1,USDA,m,1,A,T,A,2,262.9271428571429,Greater,536
6/27/19,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,264.03,null,null,1,USDA,m,1,A,T,A,2,263.02285714285716,Greater,539
4/17/23,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,263.58,null,null,1,USGS,m,2,S,V,P,2,263.35,Greater,545
6/26/23,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,263.94,null,null,1,USGS,m,2,S,V,P,2,263.4483333333333,Greater,548
9/1/00,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,263.59,null,null,1,USGS,m,2,S,V,A,3,null,null,551
9/17/02,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,262.91,null,null,1,USGS,m,2,S,V,A,3,null,null,554
7/22/05,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,264.15,null,null,1,USGS,m,2,S,V,A,3,null,null,557
8/13/07,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,262.78,null,null,1,USGS,m,2,S,V,A,3,263.35749999999996,Less,560
8/20/08,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,262.46,null,null,1,USGS,m,2,S,V,A,3,263.075,Less,563
9/4/09,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,262.29,null,null,1,USGS,m,2,S,V,A,3,262.918,Less,566
9/1/10,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,262.87,null,null,1,USGS,m,2,S,V,A,3,262.90999999999997,Less,569
9/26/11,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,263.18,null,null,1,USDA,m,1,A,T,A,3,262.955,Greater,572
9/25/12,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,263.38,null,null,1,USDA,m,1,A,T,A,3,262.82666666666665,Greater,575
9/5/13,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,263.2,null,null,1,USDA,m,1,A,T,A,3,262.88,Greater,578
9/15/14,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,262.87,null,null,1,USDA,m,1,A,T,A,3,262.89285714285717,Less,581
9/29/15,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,262.37,null,null,1,USDA,m,1,A,T,A,3,262.88,Less,584
10/3/17,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,263.33,null,null,1,USDA,m,1,A,T,A,3,263.055,Greater,587
10/4/18,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,263.68,null,null,1,USDA,m,1,A,T,A,3,263.1383333333333,Greater,590
12/5/00,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,262.85,null,null,1,USGS,m,2,S,V,A,4,null,null,596
12/6/00,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,262.89,null,null,1,USGS,m,2,S,V,A,4,null,null,599
11/1/23,3.12318E+14,D-23-22 33BCC [PALO FH],31.38844444,-110.1218611,PALO FH,USGS,GW,42.45,null,null,1,USGS,m,2,S,V,P,4,42.3575,Greater,601
1/14/78,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,250,null,null,1,null,D,2,null,O,A,1,null,null,604
3/1/01,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,261.76,null,null,1,USGS,m,2,S,V,A,1,null,null,607
1/15/02,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,262.03,null,null,1,USGS,m,2,S,V,A,1,null,null,610
4/7/05,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,264.35,null,null,1,USGS,m,2,S,V,A,1,null,null,613
3/8/06,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,263.35,null,null,1,USGS,m,2,S,V,A,1,262.8725,Greater,616
3/20/06,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,263.52,null,null,1,USGS,m,2,S,V,A,1,263.002,Greater,619
2/20/08,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,262.22,null,null,1,USGS,m,2,S,V,A,1,262.87166666666667,Less,622
2/25/09,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,261.93,null,null,1,USGS,m,2,S,V,A,1,263.074,Less,625
3/15/10,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,262.65,null,null,1,USGS,m,2,S,T,A,1,263.00333333333333,Less,628
3/17/11,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,262.79,null,null,1,USDA,m,1,A,T,A,1,262.97285714285715,Less,631
4/11/12,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,263.22,null,null,1,USDA,m,1,A,T,A,1,262.8114285714286,Greater,634
1/15/13,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,263.2,null,null,1,USDA,m,1,A,T,A,1,262.86,Greater,637
3/19/13,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,263.11,null,null,1,USDA,m,1,A,T,A,1,262.7314285714286,Greater,640
3/11/14,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,262.45,null,null,1,USDA,m,1,A,T,A,1,262.69625,Less,643
4/2/15,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,262.01,null,null,1,USDA,m,1,A,T,A,1,262.67,Less,646
4/11/16,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,262.31,null,null,1,USDA,m,1,A,T,A,1,262.7175,Less,649
1/18/17,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,262.79,null,null,1,USDA,m,1,A,T,A,1,262.7255555555555,Greater,652
4/4/17,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,262.78,null,null,1,USDA,m,1,A,T,A,1,262.74,Greater,655
1/16/18,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,263.39,null,null,1,USDA,m,1,A,T,A,1,262.80499999999995,Greater,658
4/11/18,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,263.39,null,null,1,USDA,m,1,A,T,A,1,262.86499999999995,Greater,661
1/30/19,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,263.73,null,null,1,USDA,m,1,A,T,A,1,262.94363636363636,Greater,664
3/28/19,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,263.83,null,null,1,USDA,m,1,A,T,A,1,263.0175,Greater,667
4/10/20,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,264.04,null,null,1,USGS,m,2,S,V,A,1,263.072,Greater,670
6/15/00,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,263.33,null,null,1,USGS,m,2,S,V,A,2,null,null,679
5/7/01,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,261.72,null,null,1,USGS,m,2,S,V,A,2,null,null,682
7/11/01,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,262.08,null,null,1,USGS,m,2,S,V,A,2,null,null,685
6/12/02,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,262.43,null,null,1,USGS,m,2,S,V,A,2,262.39,Greater,688
4/17/03,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,262.73,null,null,1,USGS,m,2,S,V,A,2,262.45799999999997,Greater,691
5/11/04,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,263.47,null,null,1,USGS,m,2,S,V,A,2,262.62666666666667,Greater,694
5/25/04,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,263.54,null,null,1,USGS,m,2,S,V,A,2,262.75714285714287,Greater,697
7/7/06,3.12323E+14,D-23-23 32BCB [FOUDY],31.3898229,-110.036465,FOUDY,USGS,GW,263.78,null,null,1,USGS,m,2,S,V,A,2,262.885,Greater,700
4/4/22,3.12417E+14,D-23-22 29ACB1 [3-CAN N],31.40511667,-110.1293833,3-CAN N,USGS,GW,77.63,null,null,1,USGS,m,2,S,V,A,1,77.2925,Greater,703
2/14/24,3.12417E+14,D-23-22 29ACB1 [3-CAN N],31.40511667,-110.1293833,3-CAN N,USGS,GW,77.98,null,null,1,USGS,m,2,S,V,P,1,77.42666666666666,Greater,706
4/20/16,3.12417E+14,D-23-22 29ACB1 [3-CAN N],31.40511667,-110.1293833,3-CAN N,USGS,GW,76.16,null,null,1,USGS,m,2,S,S,A,2,null,null,709
7/14/17,3.12417E+14,D-23-22 29ACB1 [3-CAN N],31.40511667,-110.1293833,3-CAN N,USGS,GW,77.79,null,null,1,USDA,m,1,A,T,A,2,null,null,712
4/17/18,3.12417E+14,D-23-22 29ACB1 [3-CAN N],31.40511667,-110.1293833,3-CAN N,USGS,GW,77.28,null,null,1,USGS,m,2,S,V,A,2,null,null,715
6/21/18,3.12417E+14,D-23-22 29ACB1 [3-CAN N],31.40511667,-110.1293833,3-CAN N,USGS,GW,78.01,null,null,1,USGS,m,2,S,V,A,2,77.31,Greater,718
7/13/18,3.12417E+14,D-23-22 29ACB1 [3-CAN N],31.40511667,-110.1293833,3-CAN N,USGS,GW,78.14,null,null,1,USDA,m,1,A,T,A,2,77.476,Greater,721
4/17/19,3.12417E+14,D-23-22 29ACB1 [3-CAN N],31.40511667,-110.1293833,3-CAN N,USGS,GW,77.3,null,null,1,USGS,m,2,S,V,A,2,77.44666666666667,Less,724
6/26/19,3.12417E+14,D-23-22 29ACB1 [3-CAN N],31.40511667,-110.1293833,3-CAN N,USGS,GW,78.16,null,null,1,USGS,m,2,S,V,A,2,77.54857142857144,Greater,727
6/25/20,3.12417E+14,D-23-22 29ACB1 [3-CAN N],31.40511667,-110.1293833,3-CAN N,USGS,GW,78.19,null,null,1,USGS,m,2,S,V,A,2,77.62875,Greater,730
6/28/21,3.12417E+14,D-23-22 29ACB1 [3-CAN N],31.40511667,-110.1293833,3-CAN N,USGS,GW,79.29,null,null,1,USGS,m,2,S,V,A,2,77.81333333333333,Greater,733
6/27/22,3.12417E+14,D-23-22 29ACB1 [3-CAN N],31.40511667,-110.1293833,3-CAN N,USGS,GW,79.31,null,null,1,USGS,m,2,S,V,A,2,77.963,Greater,736
4/17/23,3.12417E+14,D-23-22 29ACB1 [3-CAN N],31.40511667,-110.1293833,3-CAN N,USGS,GW,77.22,null,null,1,USGS,m,2,S,V,P,2,77.89545454545454,Less,739
6/26/23,3.12417E+14,D-23-22 29ACB1 [3-CAN N],31.40511667,-110.1293833,3-CAN N,USGS,GW,78.19,null,null,1,USGS,m,2,S,V,P,2,78.08,Greater,742
10/3/17,3.12417E+14,D-23-22 29ACB1 [3-CAN N],31.40511667,-110.1293833,3-CAN N,USGS,GW,77.36,null,null,1,USDA,m,1,A,T,A,3,null,null,745
10/4/18,3.12417E+14,D-23-22 29ACB1 [3-CAN N],31.40511667,-110.1293833,3-CAN N,USGS,GW,78.21,null,null,1,USDA,m,1,A,T,A,3,null,null,748
7/18/19,3.12417E+14,D-23-22 29ACB1 [3-CAN N],31.40511667,-110.1293833,3-CAN N,USGS,GW,78.66,null,null,1,USDA,m,1,A,T,A,3,null,null,751
10/6/20,3.12417E+14,D-23-22 29ACB1 [3-CAN N],31.40511667,-110.1293833,3-CAN N,USGS,GW,78.53,null,null,1,USGS,m,2,S,V,A,3,78.19,Greater,754
10/3/22,3.12417E+14,D-23-22 29ACB1 [3-CAN N],31.40511667,-110.1293833,3-CAN N,USGS,GW,78.12,null,null,1,USGS,m,2,S,V,A,3,78.176,Less,757
11/30/16,3.12417E+14,D-23-22 29ACB1 [3-CAN N],31.40511667,-110.1293833,3-CAN N,USGS,GW,76.72,null,null,1,USGS,m,2,S,V,A,4,null,null,760
10/25/18,3.12417E+14,D-23-22 29ACB1 [3-CAN N],31.40511667,-110.1293833,3-CAN N,USGS,GW,77.66,null,null,1,USGS,m,2,S,V,A,4,null,null,763
10/23/19,3.12417E+14,D-23-22 29ACB1 [3-CAN N],31.40511667,-110.1293833,3-CAN N,USGS,GW,78.29,null,null,1,USGS,m,2,S,V,A,4,null,null,766
1/8/20,3.12417E+14,D-23-22 29ACB1 [3-CAN N],31.40511667,-110.1293833,3-CAN N,USGS,GW,77.29,null,null,1,USGS,m,2,S,V,A,4,77.49000000000001,Less,769
10/22/21,3.12417E+14,D-23-22 29ACB1 [3-CAN N],31.40511667,-110.1293833,3-CAN N,USGS,GW,78.35,null,null,1,USGS,m,2,S,V,A,4,77.662,Greater,772
3/2/01,3.12555E+14,D-23-22 17ACC [HOLDER],31.43194444,-110.1286111,HOLDER,USGS,GW,101.05,null,null,1,USGS,m,2,S,V,A,1,null,null,775
4/5/01,3.12555E+14,D-23-22 17ACC [HOLDER],31.43194444,-110.1286111,HOLDER,USGS,GW,103.14,null,null,1,USGS,m,2,S,V,A,1,null,null,778
1/15/02,3.12555E+14,D-23-22 17ACC [HOLDER],31.43194444,-110.1286111,HOLDER,USGS,GW,101.48,null,null,1,USGS,m,2,S,V,A,1,null,null,781
4/7/05,3.12555E+14,D-23-22 17ACC [HOLDER],31.43194444,-110.1286111,HOLDER,USGS,GW,101.81,null,null,1,USGS,m,2,S,V,A,1,101.87,Less,784
2/15/06,3.12555E+14,D-23-22 17ACC [HOLDER],31.43194444,-110.1286111,HOLDER,USGS,GW,101.45,null,null,1,USGS,m,2,S,V,A,1,101.786,Less,787
2/16/06,3.12555E+14,D-23-22 17ACC [HOLDER],31.43194444,-110.1286111,HOLDER,USGS,GW,101.43,null,null,1,USGS,m,2,S,V,A,1,101.72666666666667,Less,790
2/20/08,3.12555E+14,D-23-22 17ACC [HOLDER],31.43194444,-110.1286111,HOLDER,USGS,GW,100.37,null,null,1,USGS,m,2,S,V,A,1,101.53285714285714,Less,793
2/25/09,3.12555E+14,D-23-22 17ACC [HOLDER],31.43194444,-110.1286111,HOLDER,USGS,GW,100,null,null,1,USGS,m,2,S,V,A,1,101.012,Less,796
3/17/10,3.12555E+14,D-23-22 17ACC [HOLDER],31.43194444,-110.1286111,HOLDER,USGS,GW,100.29,null,null,1,USGS,m,2,S,T,A,1,100.89166666666667,Less,799
7/7/05,3.12044E+14,D-24-21 17BCB3 [Baumkirchner 3],31.3456576,-110.239245,Baumkirchner 3,USGS,GW,35,null,null,1,USGS,m,2,S,V,A,2,34.027142857142856,Greater,802
6/21/06,3.12044E+14,D-24-21 17BCB3 [Baumkirchner 3],31.3456576,-110.239245,Baumkirchner 3,USGS,GW,36.71,null,null,1,USGS,m,2,S,V,A,2,34.3625,Greater,805
6/12/07,3.12044E+14,D-24-21 17BCB3 [Baumkirchner 3],31.3456576,-110.239245,Baumkirchner 3,USGS,GW,34.63,null,null,1,USGS,m,2,S,V,A,2,34.4775,Greater,808
6/12/08,3.12044E+14,D-24-21 17BCB3 [Baumkirchner 3],31.3456576,-110.239245,Baumkirchner 3,USGS,GW,34.95,null,null,1,USGS,m,2,S,V,A,2,34.70875,Greater,811
6/26/08,3.12044E+14,D-24-21 17BCB3 [Baumkirchner 3],31.3456576,-110.239245,Baumkirchner 3,USGS,GW,35.19,null,null,1,USGS,m,2,S,V,A,2,34.76222222222222,Greater,814
6/11/09,3.12044E+14,D-24-21 17BCB3 [Baumkirchner 3],31.3456576,-110.239245,Baumkirchner 3,USGS,GW,32.45,null,null,1,USGS,m,2,S,V,A,2,34.531,Less,817
5/18/10,3.12044E+14,D-24-21 17BCB3 [Baumkirchner 3],31.3456576,-110.239245,Baumkirchner 3,USGS,GW,30.73,null,null,1,USGS,m,2,S,T,A,2,34.19777777777778,Less,820
6/22/11,3.12044E+14,D-24-21 17BCB3 [Baumkirchner 3],31.3456576,-110.239245,Baumkirchner 3,USGS,GW,32.59,null,null,1,USDA,m,1,A,T,A,2,33.99777777777778,Less,823
6/19/12,3.12044E+14,D-24-21 17BCB3 [Baumkirchner 3],31.3456576,-110.239245,Baumkirchner 3,USGS,GW,32.45,null,null,1,USDA,m,1,A,T,A,2,33.85555555555556,Less,826
6/6/13,3.12044E+14,D-24-21 17BCB3 [Baumkirchner 3],31.3456576,-110.239245,Baumkirchner 3,USGS,GW,33.4,null,null,1,USDA,m,1,A,T,A,2,33.67777777777778,Less,829
6/3/14,3.12044E+14,D-24-21 17BCB3 [Baumkirchner 3],31.3456576,-110.239245,Baumkirchner 3,USGS,GW,33.97,null,null,1,USDA,m,1,A,T,A,2,33.373333333333335,Greater,832
6/30/15,3.12044E+14,D-24-21 17BCB3 [Baumkirchner 3],31.3456576,-110.239245,Baumkirchner 3,USGS,GW,33.27,null,null,1,USDA,m,1,A,T,A,2,32.69428571428572,Greater,835
6/28/16,3.12044E+14,D-24-21 17BCB3 [Baumkirchner 3],31.3456576,-110.239245,Baumkirchner 3,USGS,GW,34.08,null,null,1,USDA,m,1,A,T,A,2,32.92714285714286,Greater,838
6/30/17,3.12044E+14,D-24-21 17BCB3 [Baumkirchner 3],31.3456576,-110.239245,Baumkirchner 3,USGS,GW,34.18,null,null,1,USGS,m,2,S,S,A,2,33.42,Greater,841
7/14/17,3.12044E+14,D-24-21 17BCB3 [Baumkirchner 3],31.3456576,-110.239245,Baumkirchner 3,USGS,GW,34.32,null,null,1,USDA,m,1,A,T,A,2,33.5325,Greater,844
5/17/18,3.12044E+14,D-24-21 17BCB3 [Baumkirchner 3],31.3456576,-110.239245,Baumkirchner 3,USGS,GW,33.48,null,null,1,USGS,m,2,S,S,A,2,33.52666666666667,Less,847
7/13/18,3.12044E+14,D-24-21 17BCB3 [Baumkirchner 3],31.3456576,-110.239245,Baumkirchner 3,USGS,GW,34.6,null,null,1,USDA,m,1,A,T,A,2,33.75,Greater,850
6/14/19,3.12044E+14,D-24-21 17BCB3 [Baumkirchner 3],31.3456576,-110.239245,Baumkirchner 3,USGS,GW,33.78,null,null,1,USGS,m,2,S,V,A,2,33.753,Greater,853
6/26/19,3.12044E+14,D-24-21 17BCB3 [Baumkirchner 3],31.3456576,-110.239245,Baumkirchner 3,USGS,GW,34.14,null,null,1,USDA,m,1,A,T,A,2,33.922000000000004,Greater,856
5/6/21,3.12044E+14,D-24-21 17BCB3 [Baumkirchner 3],31.3456576,-110.239245,Baumkirchner 3,USGS,GW,34.58,null,null,1,USGS,m,2,S,V,A,2,34.040000000000006,Greater,859
5/23/24,3.12044E+14,D-24-21 17BCB3 [Baumkirchner 3],31.3456576,-110.239245,Baumkirchner 3,USGS,GW,36.45,null,null,1,USGS,m,2,S,V,P,2,34.44125,Greater,862
