name,date,ppt
wg_rg001,2018-12-28T07:00:00Z,4.448999881744385
wg_rg001,2018-12-29T07:00:00Z,0.7599999904632568
wg_rg001,2018-12-30T07:00:00Z,0.04500000178813934
wg_rg001,2018-12-31T07:00:00Z,0.9470000267028809
wg_rg001,2019-01-01T07:00:00Z,1.5490000247955322
wg_rg001,2019-01-02T07:00:00Z,0.17900000512599945
wg_rg001,2019-01-03T07:00:00Z,4.2170000076293945
wg_rg001,2019-01-04T07:00:00Z,0
wg_rg001,2019-01-05T07:00:00Z,0
wg_rg001,2019-01-06T07:00:00Z,2.127000093460083
wg_rg001,2019-01-07T07:00:00Z,3.00600004196167
wg_rg001,2019-01-08T07:00:00Z,0
wg_rg001,2019-01-09T07:00:00Z,0
wg_rg001,2019-01-10T07:00:00Z,0
wg_rg001,2019-01-11T07:00:00Z,1.4199999570846558
wg_rg001,2019-01-12T07:00:00Z,0.8420000076293945
wg_rg001,2019-01-13T07:00:00Z,0
wg_rg001,2019-01-14T07:00:00Z,0
wg_rg001,2019-01-15T07:00:00Z,0
wg_rg001,2019-01-16T07:00:00Z,0
wg_rg001,2019-01-17T07:00:00Z,0
wg_rg001,2019-01-18T07:00:00Z,0
wg_rg001,2019-01-19T07:00:00Z,0
wg_rg001,2019-01-20T07:00:00Z,0
wg_rg001,2019-01-21T07:00:00Z,0
wg_rg001,2019-01-22T07:00:00Z,0
wg_rg001,2019-01-23T07:00:00Z,0
wg_rg001,2019-01-24T07:00:00Z,0
wg_rg001,2019-01-25T07:00:00Z,0
wg_rg001,2019-01-26T07:00:00Z,0
wg_rg001,2019-01-27T07:00:00Z,0
wg_rg001,2019-01-28T07:00:00Z,0
wg_rg001,2019-01-29T07:00:00Z,0
wg_rg001,2019-01-30T07:00:00Z,0
wg_rg001,2019-01-31T07:00:00Z,0
wg_rg001,2019-02-01T07:00:00Z,0
wg_rg001,2019-02-02T07:00:00Z,0
wg_rg001,2019-02-03T07:00:00Z,0
wg_rg001,2019-02-04T07:00:00Z,1.1059999465942383
wg_rg001,2019-02-05T07:00:00Z,0.6129999756813049
wg_rg001,2019-02-06T07:00:00Z,0
wg_rg001,2019-02-07T07:00:00Z,0
wg_rg001,2019-02-08T07:00:00Z,0
wg_rg001,2019-02-09T07:00:00Z,0
wg_rg001,2019-02-10T07:00:00Z,0
wg_rg001,2019-02-11T07:00:00Z,3.056999921798706
wg_rg001,2019-02-12T07:00:00Z,0
wg_rg001,2019-02-13T07:00:00Z,0.39500001072883606
wg_rg001,2019-02-14T07:00:00Z,0
wg_rg001,2019-02-15T07:00:00Z,3.9059998989105225
wg_rg001,2019-02-16T07:00:00Z,0.4000000059604645
wg_rg001,2019-02-17T07:00:00Z,0
wg_rg001,2019-02-18T07:00:00Z,0
wg_rg001,2019-02-19T07:00:00Z,0.003000000026077032
wg_rg001,2019-02-20T07:00:00Z,0.3869999945163727
wg_rg001,2019-02-21T07:00:00Z,0
wg_rg001,2019-02-22T07:00:00Z,1.5959999561309814
wg_rg001,2019-02-23T07:00:00Z,10.505999565124512
wg_rg001,2019-02-24T07:00:00Z,0
wg_rg001,2019-02-25T07:00:00Z,0
wg_rg001,2019-02-26T07:00:00Z,0
wg_rg001,2019-02-27T07:00:00Z,0
wg_rg001,2019-02-28T07:00:00Z,0
wg_rg001,2019-03-01T07:00:00Z,0
wg_rg001,2019-03-02T07:00:00Z,0
wg_rg001,2019-03-03T07:00:00Z,0
wg_rg001,2019-03-04T07:00:00Z,0
wg_rg001,2019-03-05T07:00:00Z,0
wg_rg001,2019-03-06T07:00:00Z,0
wg_rg001,2019-03-07T07:00:00Z,0
wg_rg001,2019-03-08T07:00:00Z,0
wg_rg001,2019-03-09T07:00:00Z,0
wg_rg001,2019-03-10T07:00:00Z,0
wg_rg001,2019-03-11T07:00:00Z,0.3269999921321869
wg_rg001,2019-03-12T07:00:00Z,8.64799976348877
wg_rg001,2019-03-13T07:00:00Z,11.975000381469727
wg_rg001,2019-03-14T07:00:00Z,0
wg_rg001,2019-03-15T07:00:00Z,0
wg_rg001,2019-03-16T07:00:00Z,0
wg_rg001,2019-03-17T07:00:00Z,0
wg_rg001,2019-03-18T07:00:00Z,0
wg_rg001,2019-03-19T07:00:00Z,0
wg_rg001,2019-03-20T07:00:00Z,0
wg_rg001,2019-03-21T07:00:00Z,0
wg_rg001,2019-03-22T07:00:00Z,0
wg_rg001,2019-03-23T07:00:00Z,0
wg_rg001,2019-03-24T07:00:00Z,0
wg_rg001,2019-03-25T07:00:00Z,0
wg_rg001,2019-03-26T07:00:00Z,0
wg_rg001,2019-03-27T07:00:00Z,0
wg_rg001,2019-03-28T07:00:00Z,0
wg_rg001,2019-03-29T07:00:00Z,0
wg_rg001,2019-03-30T07:00:00Z,0
wg_rg001,2019-03-31T07:00:00Z,0
wg_rg001,2019-04-01T07:00:00Z,0
wg_rg001,2019-04-02T07:00:00Z,0
wg_rg001,2019-04-03T07:00:00Z,0
wg_rg001,2019-04-04T07:00:00Z,0
wg_rg001,2019-04-05T07:00:00Z,0
wg_rg001,2019-04-06T07:00:00Z,0
wg_rg001,2019-04-07T07:00:00Z,0
wg_rg001,2019-04-08T07:00:00Z,0
wg_rg001,2019-04-09T07:00:00Z,0
wg_rg001,2019-04-10T07:00:00Z,0
wg_rg001,2019-04-11T07:00:00Z,0
wg_rg001,2019-04-12T07:00:00Z,0
wg_rg001,2019-04-13T07:00:00Z,0
wg_rg001,2019-04-14T07:00:00Z,0
wg_rg001,2019-04-15T07:00:00Z,0
wg_rg001,2019-04-16T07:00:00Z,0
wg_rg001,2019-04-17T07:00:00Z,2.072999954223633
wg_rg001,2019-04-18T07:00:00Z,0
wg_rg001,2019-04-19T07:00:00Z,0
wg_rg001,2019-04-20T07:00:00Z,0
wg_rg001,2019-04-21T07:00:00Z,0
wg_rg001,2019-04-22T07:00:00Z,0
wg_rg001,2019-04-23T07:00:00Z,0
wg_rg001,2019-04-24T07:00:00Z,0
wg_rg001,2019-04-25T07:00:00Z,0
wg_rg001,2019-04-26T07:00:00Z,0
wg_rg001,2019-04-27T07:00:00Z,0
wg_rg001,2019-04-28T07:00:00Z,0
wg_rg001,2019-04-29T07:00:00Z,0
wg_rg001,2019-04-30T07:00:00Z,0
wg_rg001,2019-05-01T07:00:00Z,0
wg_rg001,2019-05-02T07:00:00Z,0
wg_rg001,2019-05-03T07:00:00Z,0
wg_rg001,2019-05-04T07:00:00Z,0
wg_rg001,2019-05-05T07:00:00Z,0
wg_rg001,2019-05-06T07:00:00Z,0
wg_rg001,2019-05-07T07:00:00Z,0
wg_rg001,2019-05-08T07:00:00Z,0
wg_rg001,2019-05-09T07:00:00Z,0
wg_rg001,2019-05-10T07:00:00Z,0
wg_rg001,2019-05-11T07:00:00Z,0.2980000078678131
wg_rg001,2019-05-12T07:00:00Z,2.864000082015991
wg_rg001,2019-05-13T07:00:00Z,3.3499999046325684
wg_rg001,2019-05-14T07:00:00Z,0
wg_rg001,2019-05-15T07:00:00Z,0
wg_rg001,2019-05-16T07:00:00Z,0
wg_rg001,2019-05-17T07:00:00Z,0
wg_rg001,2019-05-18T07:00:00Z,0
wg_rg001,2019-05-19T07:00:00Z,0
wg_rg001,2019-05-20T07:00:00Z,0
wg_rg001,2019-05-21T07:00:00Z,0.2770000100135803
wg_rg001,2019-05-22T07:00:00Z,0
wg_rg001,2019-05-23T07:00:00Z,0
wg_rg001,2019-05-24T07:00:00Z,0
wg_rg001,2019-05-25T07:00:00Z,0
wg_rg001,2019-05-26T07:00:00Z,0
wg_rg001,2019-05-27T07:00:00Z,0
wg_rg001,2019-05-28T07:00:00Z,0
wg_rg001,2019-05-29T07:00:00Z,0
wg_rg001,2019-05-30T07:00:00Z,0
wg_rg001,2019-05-31T07:00:00Z,0
wg_rg001,2019-06-01T07:00:00Z,0
wg_rg001,2019-06-02T07:00:00Z,0
wg_rg001,2019-06-03T07:00:00Z,0
wg_rg001,2019-06-04T07:00:00Z,0
wg_rg001,2019-06-05T07:00:00Z,0
wg_rg001,2019-06-06T07:00:00Z,0
wg_rg001,2019-06-07T07:00:00Z,0
wg_rg001,2019-06-08T07:00:00Z,0
wg_rg001,2019-06-09T07:00:00Z,0
wg_rg001,2019-06-10T07:00:00Z,0
wg_rg001,2019-06-11T07:00:00Z,0
wg_rg001,2019-06-12T07:00:00Z,0
wg_rg001,2019-06-13T07:00:00Z,0
wg_rg001,2019-06-14T07:00:00Z,0
wg_rg001,2019-06-15T07:00:00Z,0
wg_rg001,2019-06-16T07:00:00Z,0
wg_rg001,2019-06-17T07:00:00Z,0
wg_rg001,2019-06-18T07:00:00Z,0
wg_rg001,2019-06-19T07:00:00Z,0
wg_rg001,2019-06-20T07:00:00Z,0
wg_rg001,2019-06-21T07:00:00Z,0
wg_rg001,2019-06-22T07:00:00Z,0
wg_rg001,2019-06-23T07:00:00Z,0
wg_rg001,2019-06-24T07:00:00Z,0
wg_rg001,2019-06-25T07:00:00Z,0
wg_rg001,2019-06-26T07:00:00Z,0
wg_rg001,2019-06-27T07:00:00Z,0
wg_rg001,2019-06-28T07:00:00Z,0
wg_rg001,2019-06-29T07:00:00Z,0.3019999861717224
wg_rg001,2019-06-30T07:00:00Z,1.465000033378601
wg_rg001,2019-07-01T07:00:00Z,0.5210000276565552
wg_rg001,2019-07-02T07:00:00Z,0.02500000037252903
wg_rg001,2019-07-03T07:00:00Z,0
wg_rg001,2019-07-04T07:00:00Z,0
wg_rg001,2019-07-05T07:00:00Z,0
wg_rg001,2019-07-06T07:00:00Z,0.4729999899864197
wg_rg001,2019-07-07T07:00:00Z,0.7099999785423279
wg_rg001,2019-07-08T07:00:00Z,2.0390000343322754
wg_rg001,2019-07-09T07:00:00Z,0
wg_rg001,2019-07-10T07:00:00Z,0
wg_rg001,2019-07-11T07:00:00Z,0
wg_rg001,2019-07-12T07:00:00Z,0
wg_rg001,2019-07-13T07:00:00Z,0.0010000000474974513
wg_rg001,2019-07-14T07:00:00Z,1.3270000219345093
wg_rg001,2019-07-15T07:00:00Z,3.6630001068115234
wg_rg001,2019-07-16T07:00:00Z,0
wg_rg001,2019-07-17T07:00:00Z,0.14499999582767487
wg_rg001,2019-07-18T07:00:00Z,6.633999824523926
wg_rg001,2019-07-19T07:00:00Z,0
wg_rg001,2019-07-20T07:00:00Z,0
wg_rg001,2019-07-21T07:00:00Z,0
wg_rg001,2019-07-22T07:00:00Z,0
wg_rg001,2019-07-23T07:00:00Z,7.328999996185303
wg_rg001,2019-07-24T07:00:00Z,3.1050000190734863
wg_rg001,2019-07-25T07:00:00Z,0.5419999957084656
wg_rg001,2019-07-26T07:00:00Z,0
wg_rg001,2019-07-27T07:00:00Z,0
wg_rg001,2019-07-28T07:00:00Z,0
wg_rg001,2019-07-29T07:00:00Z,1.3459999561309814
wg_rg001,2019-07-30T07:00:00Z,10.585000038146973
wg_rg001,2019-07-31T07:00:00Z,2.431999921798706
wg_rg001,2019-08-01T07:00:00Z,3.5269999504089355
wg_rg001,2019-08-02T07:00:00Z,0
wg_rg001,2019-08-03T07:00:00Z,0
wg_rg001,2019-08-04T07:00:00Z,9.232000350952148
wg_rg001,2019-08-05T07:00:00Z,0.06300000101327896
wg_rg001,2019-08-06T07:00:00Z,0.8330000042915344
wg_rg001,2019-08-07T07:00:00Z,0.6859999895095825
wg_rg001,2019-08-08T07:00:00Z,0
wg_rg001,2019-08-09T07:00:00Z,0
wg_rg001,2019-08-10T07:00:00Z,2.7709999084472656
wg_rg001,2019-08-11T07:00:00Z,1.2640000581741333
wg_rg001,2019-08-12T07:00:00Z,0
wg_rg001,2019-08-13T07:00:00Z,0.3869999945163727
wg_rg001,2019-08-14T07:00:00Z,0
wg_rg001,2019-08-15T07:00:00Z,0
wg_rg001,2019-08-16T07:00:00Z,0
wg_rg001,2019-08-17T07:00:00Z,0
wg_rg001,2019-08-18T07:00:00Z,0
wg_rg001,2019-08-19T07:00:00Z,0
wg_rg001,2019-08-20T07:00:00Z,0
wg_rg001,2019-08-21T07:00:00Z,0
wg_rg001,2019-08-22T07:00:00Z,0
wg_rg001,2019-08-23T07:00:00Z,0
wg_rg001,2019-08-24T07:00:00Z,14.536999702453613
wg_rg001,2019-08-25T07:00:00Z,0
wg_rg001,2019-08-26T07:00:00Z,0
wg_rg001,2019-08-27T07:00:00Z,0
wg_rg001,2019-08-28T07:00:00Z,5.620999813079834
wg_rg001,2019-08-29T07:00:00Z,2.384999990463257
wg_rg001,2019-08-30T07:00:00Z,5.486000061035156
wg_rg001,2019-08-31T07:00:00Z,3.0409998893737793
wg_rg001,2019-09-01T07:00:00Z,16.586999893188477
wg_rg001,2019-09-02T07:00:00Z,0
wg_rg001,2019-09-03T07:00:00Z,0
wg_rg001,2019-09-04T07:00:00Z,0.8659999966621399
wg_rg001,2019-09-05T07:00:00Z,0
wg_rg001,2019-09-06T07:00:00Z,0
wg_rg001,2019-09-07T07:00:00Z,0.7860000133514404
wg_rg001,2019-09-08T07:00:00Z,25.79800033569336
wg_rg001,2019-09-09T07:00:00Z,0
wg_rg001,2019-09-10T07:00:00Z,0
wg_rg001,2019-09-11T07:00:00Z,0.7250000238418579
wg_rg001,2019-09-12T07:00:00Z,0
wg_rg001,2019-09-13T07:00:00Z,0
wg_rg001,2019-09-14T07:00:00Z,0.13699999451637268
wg_rg001,2019-09-15T07:00:00Z,3.0989999771118164
wg_rg001,2019-09-16T07:00:00Z,0.3630000054836273
wg_rg001,2019-09-17T07:00:00Z,2.122999906539917
wg_rg001,2019-09-18T07:00:00Z,0
wg_rg001,2019-09-19T07:00:00Z,0
wg_rg001,2019-09-20T07:00:00Z,0
wg_rg001,2019-09-21T07:00:00Z,0
wg_rg001,2019-09-22T07:00:00Z,2.0269999504089355
wg_rg001,2019-09-23T07:00:00Z,0.18000000715255737
wg_rg001,2019-09-24T07:00:00Z,7.48799991607666
wg_rg001,2019-09-25T07:00:00Z,50.64799880981445
wg_rg001,2019-09-26T07:00:00Z,4.478000164031982
wg_rg001,2019-09-27T07:00:00Z,0
wg_rg001,2019-09-28T07:00:00Z,0
wg_rg001,2019-09-29T07:00:00Z,0
wg_rg001,2019-09-30T07:00:00Z,0
wg_rg001,2019-10-01T07:00:00Z,0
wg_rg001,2019-10-02T07:00:00Z,0
wg_rg001,2019-10-03T07:00:00Z,0
wg_rg001,2019-10-04T07:00:00Z,0
wg_rg001,2019-10-05T07:00:00Z,0.5950000286102295
wg_rg001,2019-10-06T07:00:00Z,0
wg_rg001,2019-10-07T07:00:00Z,0
wg_rg001,2019-10-08T07:00:00Z,0
wg_rg001,2019-10-09T07:00:00Z,0
wg_rg001,2019-10-10T07:00:00Z,0
wg_rg001,2019-10-11T07:00:00Z,0
wg_rg001,2019-10-12T07:00:00Z,0
wg_rg001,2019-10-13T07:00:00Z,0
wg_rg001,2019-10-14T07:00:00Z,0
wg_rg001,2019-10-15T07:00:00Z,0
wg_rg001,2019-10-16T07:00:00Z,0
wg_rg001,2019-10-17T07:00:00Z,0
wg_rg001,2019-10-18T07:00:00Z,0
wg_rg001,2019-10-19T07:00:00Z,0
wg_rg001,2019-10-20T07:00:00Z,0
wg_rg001,2019-10-21T07:00:00Z,0
wg_rg001,2019-10-22T07:00:00Z,0
wg_rg001,2019-10-23T07:00:00Z,0
wg_rg001,2019-10-24T07:00:00Z,0
wg_rg001,2019-10-25T07:00:00Z,0
wg_rg001,2019-10-26T07:00:00Z,0
wg_rg001,2019-10-27T07:00:00Z,0
wg_rg001,2019-10-28T07:00:00Z,0
wg_rg001,2019-10-29T07:00:00Z,0
wg_rg001,2019-10-30T07:00:00Z,0
wg_rg001,2019-10-31T07:00:00Z,0
wg_rg001,2019-11-01T07:00:00Z,0
wg_rg001,2019-11-02T07:00:00Z,0
wg_rg001,2019-11-03T07:00:00Z,0
wg_rg001,2019-11-04T07:00:00Z,0
wg_rg001,2019-11-05T07:00:00Z,0
wg_rg001,2019-11-06T07:00:00Z,0
wg_rg001,2019-11-07T07:00:00Z,0.375
wg_rg001,2019-11-08T07:00:00Z,0
wg_rg001,2019-11-09T07:00:00Z,0
wg_rg001,2019-11-10T07:00:00Z,0
wg_rg001,2019-11-11T07:00:00Z,0
wg_rg001,2019-11-12T07:00:00Z,0
wg_rg001,2019-11-13T07:00:00Z,0
wg_rg001,2019-11-14T07:00:00Z,0
wg_rg001,2019-11-15T07:00:00Z,0
wg_rg001,2019-11-16T07:00:00Z,0
wg_rg001,2019-11-17T07:00:00Z,0
wg_rg001,2019-11-18T07:00:00Z,0
wg_rg001,2019-11-19T07:00:00Z,0
wg_rg001,2019-11-20T07:00:00Z,17.437999725341797
wg_rg001,2019-11-21T07:00:00Z,5.591000080108643
wg_rg001,2019-11-22T07:00:00Z,11.192999839782715
wg_rg001,2019-11-23T07:00:00Z,0
wg_rg001,2019-11-24T07:00:00Z,0
wg_rg001,2019-11-25T07:00:00Z,0
wg_rg001,2019-11-26T07:00:00Z,0
wg_rg001,2019-11-27T07:00:00Z,0.3610000014305115
wg_rg001,2019-11-28T07:00:00Z,42.08300018310547
wg_rg001,2019-11-29T07:00:00Z,5.377999782562256
wg_rg001,2019-11-30T07:00:00Z,11.664999961853027
wg_rg001,2019-12-01T07:00:00Z,0
wg_rg001,2019-12-02T07:00:00Z,0
wg_rg001,2019-12-03T07:00:00Z,0
wg_rg001,2019-12-04T07:00:00Z,0
wg_rg001,2019-12-05T07:00:00Z,0.5220000147819519
wg_rg001,2019-12-06T07:00:00Z,0
wg_rg001,2019-12-07T07:00:00Z,0
wg_rg001,2019-12-08T07:00:00Z,0
wg_rg001,2019-12-09T07:00:00Z,3.1510000228881836
wg_rg001,2019-12-10T07:00:00Z,2.4820001125335693
wg_rg001,2019-12-11T07:00:00Z,0
wg_rg001,2019-12-12T07:00:00Z,0
wg_rg001,2019-12-13T07:00:00Z,0
wg_rg001,2019-12-14T07:00:00Z,0
wg_rg001,2019-12-15T07:00:00Z,0
wg_rg001,2019-12-16T07:00:00Z,0
wg_rg001,2019-12-17T07:00:00Z,0
wg_rg001,2019-12-18T07:00:00Z,0
wg_rg001,2019-12-19T07:00:00Z,0
wg_rg001,2019-12-20T07:00:00Z,0
wg_rg001,2019-12-21T07:00:00Z,0
wg_rg001,2019-12-22T07:00:00Z,0
wg_rg001,2019-12-23T07:00:00Z,0
wg_rg001,2019-12-24T07:00:00Z,0.25200000405311584
wg_rg001,2019-12-25T07:00:00Z,4.468999862670898
wg_rg001,2019-12-26T07:00:00Z,0.25200000405311584
wg_rg001,2019-12-27T07:00:00Z,2.015000104904175
wg_rg001,2019-12-28T07:00:00Z,4.565000057220459
wg_rg001,2019-12-29T07:00:00Z,0
wg_rg001,2019-12-30T07:00:00Z,0
wg_rg001,2019-12-31T07:00:00Z,0
wg_rg001,2020-01-01T07:00:00Z,0
wg_rg001,2020-01-02T07:00:00Z,0.7639999985694885
wg_rg001,2020-01-03T07:00:00Z,0
wg_rg001,2020-01-04T07:00:00Z,0
wg_rg001,2020-01-05T07:00:00Z,0
wg_rg001,2020-01-06T07:00:00Z,0
wg_rg001,2020-01-07T07:00:00Z,0
wg_rg001,2020-01-08T07:00:00Z,0
wg_rg001,2020-01-09T07:00:00Z,0
wg_rg001,2020-01-10T07:00:00Z,0.8700000047683716
wg_rg001,2020-01-11T07:00:00Z,0
wg_rg001,2020-01-12T07:00:00Z,0
wg_rg001,2020-01-13T07:00:00Z,0
wg_rg001,2020-01-14T07:00:00Z,0
wg_rg001,2020-01-15T07:00:00Z,0
wg_rg001,2020-01-16T07:00:00Z,0
wg_rg001,2020-01-17T07:00:00Z,2.9649999141693115
wg_rg001,2020-01-18T07:00:00Z,0
wg_rg001,2020-01-19T07:00:00Z,0
wg_rg001,2020-01-20T07:00:00Z,0
wg_rg001,2020-01-21T07:00:00Z,0
wg_rg001,2020-01-22T07:00:00Z,6.13100004196167
wg_rg001,2020-01-23T07:00:00Z,0
wg_rg001,2020-01-24T07:00:00Z,0
wg_rg001,2020-01-25T07:00:00Z,0
wg_rg001,2020-01-26T07:00:00Z,0
wg_rg001,2020-01-27T07:00:00Z,0
wg_rg001,2020-01-28T07:00:00Z,0
wg_rg001,2020-01-29T07:00:00Z,0
wg_rg001,2020-01-30T07:00:00Z,0
wg_rg001,2020-01-31T07:00:00Z,0
wg_rg001,2020-02-01T07:00:00Z,0
wg_rg001,2020-02-02T07:00:00Z,0
wg_rg001,2020-02-03T07:00:00Z,0
wg_rg001,2020-02-04T07:00:00Z,0
wg_rg001,2020-02-05T07:00:00Z,0
wg_rg001,2020-02-06T07:00:00Z,0
wg_rg001,2020-02-07T07:00:00Z,0
wg_rg001,2020-02-08T07:00:00Z,0
wg_rg001,2020-02-09T07:00:00Z,0
wg_rg001,2020-02-10T07:00:00Z,0
wg_rg001,2020-02-11T07:00:00Z,8.088000297546387
wg_rg001,2020-02-12T07:00:00Z,11.772000312805176
wg_rg001,2020-02-13T07:00:00Z,0
wg_rg001,2020-02-14T07:00:00Z,0
wg_rg001,2020-02-15T07:00:00Z,0
wg_rg001,2020-02-16T07:00:00Z,0
wg_rg001,2020-02-17T07:00:00Z,0
wg_rg001,2020-02-18T07:00:00Z,0
wg_rg001,2020-02-19T07:00:00Z,0
wg_rg001,2020-02-20T07:00:00Z,0
wg_rg001,2020-02-21T07:00:00Z,0
wg_rg001,2020-02-22T07:00:00Z,2.2960000038146973
wg_rg001,2020-02-23T07:00:00Z,2.490999937057495
wg_rg001,2020-02-24T07:00:00Z,0
wg_rg001,2020-02-25T07:00:00Z,0
wg_rg001,2020-02-26T07:00:00Z,0
wg_rg001,2020-02-27T07:00:00Z,0
wg_rg001,2020-02-28T07:00:00Z,0
wg_rg001,2020-02-29T07:00:00Z,0
wg_rg001,2020-03-01T07:00:00Z,0
wg_rg001,2020-03-02T07:00:00Z,0
wg_rg001,2020-03-03T07:00:00Z,1.3639999628067017
wg_rg001,2020-03-04T07:00:00Z,6.171000003814697
wg_rg001,2020-03-05T07:00:00Z,0
wg_rg001,2020-03-06T07:00:00Z,0
wg_rg001,2020-03-07T07:00:00Z,0
wg_rg001,2020-03-08T07:00:00Z,2.5920000076293945
wg_rg001,2020-03-09T07:00:00Z,17.68899917602539
wg_rg001,2020-03-10T07:00:00Z,0
wg_rg001,2020-03-11T07:00:00Z,2.9719998836517334
wg_rg001,2020-03-12T07:00:00Z,0
wg_rg001,2020-03-13T07:00:00Z,5.84499979019165
wg_rg001,2020-03-14T07:00:00Z,0
wg_rg001,2020-03-15T07:00:00Z,0
wg_rg001,2020-03-16T07:00:00Z,0
wg_rg001,2020-03-17T07:00:00Z,0
wg_rg001,2020-03-18T07:00:00Z,0.0560000017285347
wg_rg001,2020-03-19T07:00:00Z,11.170000076293945
wg_rg001,2020-03-20T07:00:00Z,0
wg_rg001,2020-03-21T07:00:00Z,0
wg_rg001,2020-03-22T07:00:00Z,0
wg_rg001,2020-03-23T07:00:00Z,0
wg_rg001,2020-03-24T07:00:00Z,0
wg_rg001,2020-03-25T07:00:00Z,0
wg_rg001,2020-03-26T07:00:00Z,0
wg_rg001,2020-03-27T07:00:00Z,0
wg_rg001,2020-03-28T07:00:00Z,0
wg_rg001,2020-03-29T07:00:00Z,0
wg_rg001,2020-03-30T07:00:00Z,0
wg_rg001,2020-03-31T07:00:00Z,0
wg_rg001,2020-04-01T07:00:00Z,0
wg_rg001,2020-04-02T07:00:00Z,0
wg_rg001,2020-04-03T07:00:00Z,0
wg_rg001,2020-04-04T07:00:00Z,0
wg_rg001,2020-04-05T07:00:00Z,0
wg_rg001,2020-04-06T07:00:00Z,0
wg_rg001,2020-04-07T07:00:00Z,0
wg_rg001,2020-04-08T07:00:00Z,0
wg_rg001,2020-04-09T07:00:00Z,0
wg_rg001,2020-04-10T07:00:00Z,0
wg_rg001,2020-04-11T07:00:00Z,0
wg_rg001,2020-04-12T07:00:00Z,0
wg_rg001,2020-04-13T07:00:00Z,0
wg_rg001,2020-04-14T07:00:00Z,0
wg_rg001,2020-04-15T07:00:00Z,0
wg_rg001,2020-04-16T07:00:00Z,0
wg_rg001,2020-04-17T07:00:00Z,0
wg_rg001,2020-04-18T07:00:00Z,0
wg_rg001,2020-04-19T07:00:00Z,0
wg_rg001,2020-04-20T07:00:00Z,0
wg_rg001,2020-04-21T07:00:00Z,0
wg_rg001,2020-04-22T07:00:00Z,0
wg_rg001,2020-04-23T07:00:00Z,0
wg_rg001,2020-04-24T07:00:00Z,0
wg_rg001,2020-04-25T07:00:00Z,0
wg_rg001,2020-04-26T07:00:00Z,0
wg_rg001,2020-04-27T07:00:00Z,0
wg_rg001,2020-04-28T07:00:00Z,0
wg_rg001,2020-04-29T07:00:00Z,0
wg_rg001,2020-04-30T07:00:00Z,0
wg_rg001,2020-05-01T07:00:00Z,0
wg_rg001,2020-05-02T07:00:00Z,0
wg_rg001,2020-05-03T07:00:00Z,0
wg_rg001,2020-05-04T07:00:00Z,0
wg_rg001,2020-05-05T07:00:00Z,0
wg_rg001,2020-05-06T07:00:00Z,0
wg_rg001,2020-05-07T07:00:00Z,0
wg_rg001,2020-05-08T07:00:00Z,0
wg_rg001,2020-05-09T07:00:00Z,0
wg_rg001,2020-05-10T07:00:00Z,0.26100000739097595
wg_rg001,2020-05-11T07:00:00Z,0
wg_rg001,2020-05-12T07:00:00Z,0
wg_rg001,2020-05-13T07:00:00Z,0
wg_rg001,2020-05-14T07:00:00Z,0
wg_rg001,2020-05-15T07:00:00Z,0
wg_rg001,2020-05-16T07:00:00Z,0
wg_rg001,2020-05-17T07:00:00Z,0
wg_rg001,2020-05-18T07:00:00Z,0
wg_rg001,2020-05-19T07:00:00Z,0
wg_rg001,2020-05-20T07:00:00Z,0
wg_rg001,2020-05-21T07:00:00Z,0
wg_rg001,2020-05-22T07:00:00Z,0
wg_rg001,2020-05-23T07:00:00Z,0
wg_rg001,2020-05-24T07:00:00Z,0
wg_rg001,2020-05-25T07:00:00Z,0
wg_rg001,2020-05-26T07:00:00Z,0
wg_rg001,2020-05-27T07:00:00Z,0
wg_rg001,2020-05-28T07:00:00Z,0
wg_rg001,2020-05-29T07:00:00Z,0
wg_rg001,2020-05-30T07:00:00Z,0.7179999947547913
wg_rg001,2020-05-31T07:00:00Z,0
wg_rg001,2020-06-01T07:00:00Z,0
wg_rg001,2020-06-02T07:00:00Z,0
wg_rg001,2020-06-03T07:00:00Z,0
wg_rg001,2020-06-04T07:00:00Z,0
wg_rg001,2020-06-05T07:00:00Z,0
wg_rg001,2020-06-06T07:00:00Z,0
wg_rg001,2020-06-07T07:00:00Z,0
wg_rg001,2020-06-08T07:00:00Z,0
wg_rg001,2020-06-09T07:00:00Z,0
wg_rg001,2020-06-10T07:00:00Z,0
wg_rg001,2020-06-11T07:00:00Z,0
wg_rg001,2020-06-12T07:00:00Z,0
wg_rg001,2020-06-13T07:00:00Z,0
wg_rg001,2020-06-14T07:00:00Z,0
wg_rg001,2020-06-15T07:00:00Z,0
wg_rg001,2020-06-16T07:00:00Z,2.4579999446868896
wg_rg001,2020-06-17T07:00:00Z,0
wg_rg001,2020-06-18T07:00:00Z,0
wg_rg001,2020-06-19T07:00:00Z,0
wg_rg001,2020-06-20T07:00:00Z,0
wg_rg001,2020-06-21T07:00:00Z,0
wg_rg001,2020-06-22T07:00:00Z,0
wg_rg001,2020-06-23T07:00:00Z,0
wg_rg001,2020-06-24T07:00:00Z,0
wg_rg001,2020-06-25T07:00:00Z,0
wg_rg001,2020-06-26T07:00:00Z,0
wg_rg001,2020-06-27T07:00:00Z,0
wg_rg001,2020-06-28T07:00:00Z,0
wg_rg001,2020-06-29T07:00:00Z,0
wg_rg001,2020-06-30T07:00:00Z,0
wg_rg001,2020-07-01T07:00:00Z,0
